template_code,account_code,account_name,parent_account_code,level_no,class_code,class_name,source_subaccount_code,source_subaccount_name,normal_balance,allow_manual_posting,is_control_account_default,account_type_code,notes,is_active_default
ohada_syscohada_v1,338,OTHER MATERIALS,33,2,3,Inventory,33,OTHER SUPPLIES,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,341,PRODUCTS IN PROCESS,34,2,3,Inventory,34,PRODUCTS IN PROCESS,DEBIT,false,false,inventory_asset,,true
ohada_syscohada_v1,342,WORKS IN PROCESS,34,2,3,Inventory,34,PRODUCTS IN PROCESS,DEBIT,false,false,inventory_asset,,true
ohada_syscohada_v1,343,INTERMEDIATE PRODUCTS IN PROCESS,34,2,3,Inventory,34,PRODUCTS IN PROCESS,DEBIT,false,false,inventory_asset,,true
ohada_syscohada_v1,344,RESIDUAL PRODUCTS IN PROCESS,34,2,3,Inventory,34,PRODUCTS IN PROCESS,DEBIT,false,false,inventory_asset,,true
ohada_syscohada_v1,345,BIOLOGICAL ASSETS IN PROCESS,34,2,3,Inventory,34,PRODUCTS IN PROCESS,DEBIT,false,false,inventory_asset,,true
ohada_syscohada_v1,351,RESEARCH WORKS IN PROCESS,35,2,3,Inventory,35,SERVICES IN PROCESS,DEBIT,false,false,inventory_asset,,true
ohada_syscohada_v1,352,RENDERING OF SERVICES IN PROCESS,35,2,3,Inventory,35,SERVICES IN PROCESS,DEBIT,false,false,inventory_asset,,true
ohada_syscohada_v1,361,FINISHED PRODUCTS A,36,2,3,Inventory,36,FINISHED PRODUCTS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,362,FINISHED PRODUCTS B,36,2,3,Inventory,36,FINISHED PRODUCTS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,363,BIOLOGICAL ASSETS,36,2,3,Inventory,36,FINISHED PRODUCTS,DEBIT,false,false,inventory_asset,,true
ohada_syscohada_v1,371,INTERMEDIATE PRODUCTS,37,2,3,Inventory,37,INTERMEDIARY AND RESIDUAL PRODUCTS,DEBIT,false,false,inventory_asset,,true
ohada_syscohada_v1,372,RESIDUAL PRODUCTS,37,2,3,Inventory,37,INTERMEDIARY AND RESIDUAL PRODUCTS,DEBIT,false,false,inventory_asset,,true
ohada_syscohada_v1,373,BIOLOGICAL ASSETS,37,2,3,Inventory,37,INTERMEDIARY AND RESIDUAL PRODUCTS,DEBIT,false,false,inventory_asset,,true
ohada_syscohada_v1,381,GOODS IN TRANSIT,38,2,3,Inventory,38,"STOCKS IN TRANSIT, ON CONSIGNMENT AND ON DEPOSIT",DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,382,RAW MATERIALS AND RELATED STORES IN TRANSIT,38,2,3,Inventory,38,"STOCKS IN TRANSIT, ON CONSIGNMENT AND ON DEPOSIT",DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,383,OTHER SUPPLIES IN TRANSIT,38,2,3,Inventory,38,"STOCKS IN TRANSIT, ON CONSIGNMENT AND ON DEPOSIT",DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,386,FINISHED PRODUCTS IN TRANSIT,38,2,3,Inventory,38,"STOCKS IN TRANSIT, ON CONSIGNMENT AND ON DEPOSIT",DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,387,STOCK AWAITING RECEPTION OR ON CONSIGNMENT,38,2,3,Inventory,38,"STOCKS IN TRANSIT, ON CONSIGNMENT AND ON DEPOSIT",DEBIT,false,false,inventory_asset,,true
ohada_syscohada_v1,388,STOCK FROM SCRAPPED OR REJECTED FIXED ASSETS,38,2,3,Inventory,38,"STOCKS IN TRANSIT, ON CONSIGNMENT AND ON DEPOSIT",DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,391,IMPAIRMENT OF STOCKS OF GOODS,39,2,3,Inventory,39,IMPAIRMENT OF STOCKS AND PRODUCTION IN PROCESS,CREDIT,true,false,contra_inventory_asset,,true
ohada_syscohada_v1,392,IMPAIRMENT OF STOCKS OF RAW MATERIALS AND RELATED STORES,39,2,3,Inventory,39,IMPAIRMENT OF STOCKS AND PRODUCTION IN PROCESS,CREDIT,true,false,contra_inventory_asset,,true
ohada_syscohada_v1,393,IMPAIRMENT OF STOCKS OF OTHER SUPPLIES,39,2,3,Inventory,39,IMPAIRMENT OF STOCKS AND PRODUCTION IN PROCESS,CREDIT,true,false,contra_inventory_asset,,true
ohada_syscohada_v1,394,IMPAIRMENT OF PRODUCTS IN PROGRESS,39,2,3,Inventory,39,IMPAIRMENT OF STOCKS AND PRODUCTION IN PROCESS,CREDIT,true,false,contra_inventory_asset,,true
ohada_syscohada_v1,395,IMPAIRMENT OF SERVICES IN PROGRESS,39,2,3,Inventory,39,IMPAIRMENT OF STOCKS AND PRODUCTION IN PROCESS,CREDIT,true,false,contra_inventory_asset,,true
ohada_syscohada_v1,396,IMPAIRMENT OF STOCKS OF FINISHED PRODUCTS,39,2,3,Inventory,39,IMPAIRMENT OF STOCKS AND PRODUCTION IN PROCESS,CREDIT,true,false,contra_inventory_asset,,true
ohada_syscohada_v1,397,IMPAIRMENT OF STOCKS OF INTERMEDIARY AND RESIDUAL AND BY PRODUCTS,39,2,3,Inventory,39,IMPAIRMENT OF STOCKS AND PRODUCTION IN PROCESS,CREDIT,true,false,contra_inventory_asset,,true
ohada_syscohada_v1,398,"IMPAIRMENT OF STOCKS IN TRANSIT, ON DEPOSIT OR ON CONSIGNMENT",39,2,3,Inventory,39,IMPAIRMENT OF STOCKS AND PRODUCTION IN PROCESS,CREDIT,true,false,contra_inventory_asset,,true
ohada_syscohada_v1,401,"SUPPLIERS, DEBTS IN ACCOUNT",40,2,4,Third Parties,40,SUPPLIERS AND RELATED ACCOUNTS (TRADE CREDITORS),CREDIT,false,false,third_party,,true
ohada_syscohada_v1,402,"SUPPLIERS, BILLS PAYABLE",40,2,4,Third Parties,40,SUPPLIERS AND RELATED ACCOUNTS (TRADE CREDITORS),CREDIT,false,false,third_party,,true
ohada_syscohada_v1,404,"SUPPLIERS, CURRENT ACQUISITION OF FIXED ASSETS",40,2,4,Third Parties,40,SUPPLIERS AND RELATED ACCOUNTS (TRADE CREDITORS),CREDIT,false,false,third_party,,true
ohada_syscohada_v1,408,"SUPPLIERS, AWAITED INVOICES",40,2,4,Third Parties,40,SUPPLIERS AND RELATED ACCOUNTS (TRADE CREDITORS),CREDIT,false,false,third_party,,true
ohada_syscohada_v1,409,"SUPPLIERS, DEBTORS (SUPPLIERS WITH DEBIT BALANCES)",40,2,4,Third Parties,40,SUPPLIERS AND RELATED ACCOUNTS (TRADE CREDITORS),CREDIT,false,false,third_party,,true
ohada_syscohada_v1,411,CUSTOMERS,41,2,4,Third Parties,41,CUSTOMERS AND RELATED ACCOUNTS (TRADE DEBTORS),DEBIT,false,false,third_party,,true
ohada_syscohada_v1,412,"CUSTOMERS, BILLS RECEIVABLE IN THE BILLFOLD",41,2,4,Third Parties,41,CUSTOMERS AND RELATED ACCOUNTS (TRADE DEBTORS),DEBIT,false,false,third_party,,true
ohada_syscohada_v1,413,"CUSTOMERS: UNPAID CHEQUES, BILLS AND OTHER VALUES",41,2,4,Third Parties,41,CUSTOMERS AND RELATED ACCOUNTS (TRADE DEBTORS),DEBIT,false,false,third_party,,true
ohada_syscohada_v1,414,DEBTS ON CURRENT DISPOSALS OF FIXED ASSETS,41,2,4,Third Parties,41,CUSTOMERS AND RELATED ACCOUNTS (TRADE DEBTORS),DEBIT,false,false,third_party,,true
ohada_syscohada_v1,415,"CUSTOMERS, DISCOUNTED UNMATURED BILLS",41,2,4,Third Parties,41,CUSTOMERS AND RELATED ACCOUNTS (TRADE DEBTORS),DEBIT,true,false,third_party,,true
ohada_syscohada_v1,416,DISPUTED AND DOUBTFUL CUSTOMERS,41,2,4,Third Parties,41,CUSTOMERS AND RELATED ACCOUNTS (TRADE DEBTORS),DEBIT,false,false,third_party,,true
ohada_syscohada_v1,418,"CUSTOMERS, REVENUES RECEIVABLES",41,2,4,Third Parties,41,CUSTOMERS AND RELATED ACCOUNTS (TRADE DEBTORS),DEBIT,false,false,third_party,,true
ohada_syscohada_v1,419,"CUSTOMERS, CREDITORS (CUSTOMERS WITH CREDIT BALANCES)",41,2,4,Third Parties,41,CUSTOMERS AND RELATED ACCOUNTS (TRADE DEBTORS),DEBIT,false,false,third_party,,true
ohada_syscohada_v1,421,"PERSONNEL, ADVANCES AND PAYMENTS ON ACCOUNT",42,2,4,Third Parties,42,PERSONNEL,CREDIT,false,false,third_party,,true
ohada_syscohada_v1,422,"PERSONNEL, REMUNERATIONS DUE",42,2,4,Third Parties,42,PERSONNEL,CREDIT,true,false,third_party,,true
ohada_syscohada_v1,423,"PERSONNEL, SEIZURES AND GARNISHMENTS",42,2,4,Third Parties,42,PERSONNEL,CREDIT,false,false,third_party,,true
ohada_syscohada_v1,424,"PERSONNEL, INTERNAL SOCIAL WELFARES",42,2,4,Third Parties,42,PERSONNEL,CREDIT,false,false,third_party,,true
ohada_syscohada_v1,425,PERSONNEL REPRESENTATIVES,42,2,4,Third Parties,42,PERSONNEL,CREDIT,false,false,third_party,,true
ohada_syscohada_v1,426,"PERSONNEL, PROFIT SHARING SCHEME",42,2,4,Third Parties,42,PERSONNEL,CREDIT,false,false,third_party,,true
ohada_syscohada_v1,427,"PERSONNEL, DEPOSITS",42,2,4,Third Parties,42,PERSONNEL,CREDIT,true,false,third_party,,true
ohada_syscohada_v1,428,PERSONNEL: ACCRUED EXPENSES AND REVENUES RECEIVABLES,42,2,4,Third Parties,42,PERSONNEL,CREDIT,false,false,third_party,,true
ohada_syscohada_v1,431,SOCIAL SECURITY,43,2,4,Third Parties,43,SOCIAL ORGANISATIONS,CREDIT,false,false,third_party,,true
ohada_syscohada_v1,432,ADDITIONAL RETIREMENT FUND,43,2,4,Third Parties,43,SOCIAL ORGANISATIONS,CREDIT,true,false,third_party,,true
ohada_syscohada_v1,433,OTHER SOCIAL ORGANISATIONS,43,2,4,Third Parties,43,SOCIAL ORGANISATIONS,CREDIT,false,false,third_party,,true
ohada_syscohada_v1,438,"SOCIAL ORGANISATIONS, ACCRUED EXPENSES AND REVENUES RECEIVABLE",43,2,4,Third Parties,43,SOCIAL ORGANISATIONS,CREDIT,false,false,third_party,,true
ohada_syscohada_v1,441,"STATE, TAX ON NET PROFIT",44,2,4,Third Parties,44,STATE,CREDIT,true,false,third_party,,true
ohada_syscohada_v1,442,"STATE, OTHER TAXES AND RATES",44,2,4,Third Parties,44,STATE,CREDIT,false,false,third_party,,true
ohada_syscohada_v1,443,"STATE, VAT INVOICED",44,2,4,Third Parties,44,STATE,CREDIT,false,false,third_party,,true
ohada_syscohada_v1,444,"STATE, ACCRUED VAT OR VAT CREDIT",44,2,4,Third Parties,44,STATE,CREDIT,false,false,third_party,,true
ohada_syscohada_v1,445,"STATE, VAT RECOVERABLE",44,2,4,Third Parties,44,STATE,CREDIT,false,false,third_party,,true
ohada_syscohada_v1,446,"STATE, OTHER TURNOVER TAXES",44,2,4,Third Parties,44,STATE,CREDIT,true,false,third_party,,true
ohada_syscohada_v1,447,"STATE, TAXES WITHHELD AT SOURCE",44,2,4,Third Parties,44,STATE,CREDIT,false,false,third_party,,true
ohada_syscohada_v1,448,"STATE, ACCRUED EXPENSES AND REVENUES RECEIVABLE",44,2,4,Third Parties,44,STATE,CREDIT,false,false,third_party,,true
ohada_syscohada_v1,449,"STATE, SUNDRY CREDITS AND DEBTS",44,2,4,Third Parties,44,STATE,CREDIT,false,false,third_party,,true
ohada_syscohada_v1,451,TRANSACTIONS WITH AFRICAN ORGANISATIONS,45,2,4,Third Parties,45,INTERNATIONAL ORGANISATIONS,DEBIT,true,false,third_party,,true
ohada_syscohada_v1,452,TRANSACTIONS WITH OTHER INTERNATIONAL ORGANISATIONS,45,2,4,Third Parties,45,INTERNATIONAL ORGANISATIONS,DEBIT,true,false,third_party,,true
ohada_syscohada_v1,458,"INTERNATIONAL ORGANISATIONS, APPROPRIATION FUNDS AND SUBVENTIONS RECEIVABLE",45,2,4,Third Parties,45,INTERNATIONAL ORGANISATIONS,DEBIT,false,false,third_party,,true
ohada_syscohada_v1,461,"CONTRIBUTORS, TRANSACTIONS ON CAPITAL",46,2,4,Third Parties,46,"CONTRIBUTORS, SHAREHOLDERS AND GROUP",DEBIT,false,false,third_party,,true
ohada_syscohada_v1,462,"ASSOCIATES, CURRENT ACCOUNTS",46,2,4,Third Parties,46,"CONTRIBUTORS, SHAREHOLDERS AND GROUP",DEBIT,false,false,third_party,,true
ohada_syscohada_v1,463,ASSOCIATES JOINT TRANSACTIONS,46,2,4,Third Parties,46,"CONTRIBUTORS, SHAREHOLDERS AND GROUP",DEBIT,false,false,third_party,,true
ohada_syscohada_v1,465,"ASSOCIATES (1), DIVIDENDS PAYABLE",46,2,4,Third Parties,46,"CONTRIBUTORS, SHAREHOLDERS AND GROUP",DEBIT,true,false,third_party,,true
ohada_syscohada_v1,466,"GROUP COMPANIES, CURRENT ACCOUNTS",46,2,4,Third Parties,46,"CONTRIBUTORS, SHAREHOLDERS AND GROUP",DEBIT,true,false,third_party,,true
ohada_syscohada_v1,467,"CONTRIBUTORS, OUTSTANDING AMOUNTS ON CALLED UP CAPITAL",46,2,4,Third Parties,46,"CONTRIBUTORS, SHAREHOLDERS AND GROUP",DEBIT,true,false,third_party,,true
ohada_syscohada_v1,471,SUNDRY DEBTORS AND CREDITORS,47,2,4,Third Parties,47,SUNDRY DEBTORS AND CREDITORS,DEBIT,false,false,third_party,,true
ohada_syscohada_v1,472,CREDITS AND DEBTS ON MARKETABLE SECURITIES,47,2,4,Third Parties,47,SUNDRY DEBTORS AND CREDITORS,DEBIT,false,false,third_party,,true
ohada_syscohada_v1,473,"INTERMEDIARIES, TRANSACTIONS ON BEHALF OF THIRD PARTIES",47,2,4,Third Parties,47,SUNDRY DEBTORS AND CREDITORS,DEBIT,false,false,third_party,,true
ohada_syscohada_v1,474,ACCOUNT FOR THE PERIODIC DISTRIBUTION OF EXPENSES AND REVENUES,47,2,4,Third Parties,47,SUNDRY DEBTORS AND CREDITORS,DEBIT,false,false,third_party,,true
ohada_syscohada_v1,475,"SUSPENSE ACCOUNT, SPECIAL ADJUSTMENT RELATED TO THE REVISION OF SYSCOHADA",47,2,4,Third Parties,47,SUNDRY DEBTORS AND CREDITORS,DEBIT,false,false,third_party,,true
ohada_syscohada_v1,476,PREPAID EXPENSES (EXPENSES IN ADVANCE),47,2,4,Third Parties,47,SUNDRY DEBTORS AND CREDITORS,DEBIT,true,false,third_party,,true
ohada_syscohada_v1,477,PREPAID REVENUES (REVENUES IN ADVANCE),47,2,4,Third Parties,47,SUNDRY DEBTORS AND CREDITORS,DEBIT,true,false,third_party,,true
ohada_syscohada_v1,478,UNEARNED EXCHANGE LOSSES,47,2,4,Third Parties,47,SUNDRY DEBTORS AND CREDITORS,DEBIT,false,false,third_party,,true
ohada_syscohada_v1,479,UNEARNED EXCHANGE GAINS,47,2,4,Third Parties,47,SUNDRY DEBTORS AND CREDITORS,DEBIT,false,false,third_party,,true
ohada_syscohada_v1,481,SUPPLIERS OF CAPITAL GOODS,48,2,4,Third Parties,48,E.O.A CREDITORS AND DEBTORS,CREDIT,false,false,third_party,,true
ohada_syscohada_v1,482,"SUPPLIERS OF CAPITAL GOODS, BILLS PAYABLE",48,2,4,Third Parties,48,E.O.A CREDITORS AND DEBTORS,CREDIT,false,false,third_party,,true
ohada_syscohada_v1,484,OTHER E.O.A PAYABLES,48,2,4,Third Parties,48,E.O.A CREDITORS AND DEBTORS,CREDIT,true,false,third_party,,true
ohada_syscohada_v1,485,RECEIVABLES FROM DISPOSALS OF FIXED ASSETS,48,2,4,Third Parties,48,E.O.A CREDITORS AND DEBTORS,DEBIT,false,false,third_party,,true
ohada_syscohada_v1,488,OTHER E.O.A RECEIVABLES,48,2,4,Third Parties,48,E.O.A CREDITORS AND DEBTORS,DEBIT,true,false,third_party,,true
ohada_syscohada_v1,501,SHORT- TERM TREASURY SECURITIES,50,2,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,false,false,treasury_asset,,true
ohada_syscohada_v1,502,SHARES (OR STOCKS),50,2,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,false,false,treasury_asset,,true
ohada_syscohada_v1,503,DEBENTURES OR BONDS,50,2,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,false,false,treasury_asset,,true
ohada_syscohada_v1,504,SUBSCRIPTION BONDS,50,2,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,false,false,treasury_asset,,true
ohada_syscohada_v1,505,NEGOTIABLE SECURITIES OUT OF THE REGION,50,2,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,506,ACCRUED INTERESTS,50,2,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,false,false,treasury_asset,,true
ohada_syscohada_v1,508,OTHER MARKETABLE SECURITIES AND RELATED DEBTS,50,2,5,Treasury,50,MARKETABLE SECURITIES,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,511,BILLS AWAITING COLLECTION,51,2,5,Treasury,51,VALUES AWAITING COLLECTION,DEBIT,true,false,treasury_asset,,true
ohada_syscohada_v1,512,BILLS FOR COLLECTION,51,2,5,Treasury,51,VALUES AWAITING COLLECTION,DEBIT,true,false,treasury_asset,,true
